,condition,prob
1152,noURL_1,0.95
1153,noURL_1,0.1
1154,noURL_1,0.95
1155,noURL_1,0.95
1156,noURL_1,0.9
1157,noURL_1,1.0
1158,noURL_1,0.95
1159,noURL_1,0.85
1160,noURL_1,0.85
1161,noURL_1,0.95
1162,noURL_1,0.95
1163,noURL_1,0.95
1164,noURL_1,0.95
1165,noURL_1,1.0
1166,noURL_1,1.0
1167,noURL_1,0.95
1168,noURL_1,0.95
1169,noURL_1,0.95
1170,noURL_1,0.99
1171,noURL_1,0.95
1172,noURL_1,1.0
1173,noURL_1,1.0
1174,noURL_1,0.95
1175,noURL_1,0.95
1176,noURL_1,0.85
1177,noURL_1,0.95
1178,noURL_1,1.0
1179,noURL_1,0.99
1180,noURL_1,1.0
1181,noURL_1,1.0
1182,noURL_1,0.95
1183,noURL_1,0.95
1184,noURL_1,0.99
1185,noURL_1,0.85
1186,noURL_1,0.95
1187,noURL_1,0.95
1188,noURL_1,0.85
1189,noURL_1,0.95
1190,noURL_1,1.0
1191,noURL_1,1.0
1192,noURL_1,0.95
1193,noURL_1,0.99
1194,noURL_1,1.0
1195,noURL_1,0.95
1196,noURL_1,0.85
1197,noURL_1,1.0
1198,noURL_1,0.95
1199,noURL_1,0.99
1200,noURL_1,1.0
1201,noURL_1,0.99
1202,noURL_1,1.0
1203,noURL_1,1.0
1204,noURL_1,0.95
1205,noURL_1,0.99
1206,noURL_1,0.85
1207,noURL_1,0.99
1208,noURL_1,1.0
1209,noURL_1,0.95
1210,noURL_1,0.95
1211,noURL_1,1.0
1212,noURL_1,1.0
1213,noURL_1,1.0
1214,noURL_1,1.0
1215,noURL_1,0.95
1216,noURL_1,1.0
1217,noURL_1,1.0
1218,noURL_1,0.85
1219,noURL_1,0.95
1220,noURL_1,0.95
1221,noURL_1,0.95
1222,noURL_1,0.95
1223,noURL_1,0.85
1224,noURL_1,0.85
1225,noURL_1,0.95
1226,noURL_1,0.95
1227,noURL_1,0.85
1228,noURL_1,0.95
1229,noURL_1,0.95
1230,noURL_1,0.95
1231,noURL_1,0.95
1232,noURL_1,0.95
1233,noURL_1,1.0
1234,noURL_1,1.0
1235,noURL_1,1.0
1236,noURL_1,1.0
1237,noURL_1,0.99
1238,noURL_1,0.95
1239,noURL_1,1.0
1240,noURL_1,0.95
1241,noURL_1,0.95
1242,noURL_1,0.95
1243,noURL_1,0.95
1244,noURL_1,0.95
1245,noURL_1,0.95
1246,noURL_1,0.85
1247,noURL_1,0.9
1248,noURL_1,0.95
1249,noURL_1,0.9
1250,noURL_1,0.85
1251,noURL_1,0.95
1252,noURL_1,0.95
1253,noURL_1,0.95
1254,noURL_1,0.95
1255,noURL_1,0.85
1256,noURL_1,1.0
1257,noURL_1,1.0
1258,noURL_1,0.95
1259,noURL_1,0.95
1260,noURL_1,0.95
1261,noURL_1,0.95
1262,noURL_1,1.0
1263,noURL_1,0.1
1264,noURL_1,0.9
1265,noURL_1,0.95
1266,noURL_1,0.95
1267,noURL_1,0.95
1268,noURL_1,0.85
1269,noURL_1,0.85
1270,noURL_1,0.95
1271,noURL_1,0.95
1272,noURL_1,0.95
1273,noURL_1,0.95
1274,noURL_1,1.0
1275,noURL_1,0.95
1276,noURL_1,0.95
1277,noURL_1,0.95
1278,noURL_1,0.95
1279,noURL_1,0.95
1280,noURL_1,1.0
1281,noURL_1,1.0
1282,noURL_1,0.95
1283,noURL_1,0.95
1284,noURL_1,0.95
1285,noURL_1,1.0
1286,noURL_1,0.85
1287,noURL_1,0.99
1288,noURL_1,0.99
1289,noURL_1,0.95
1290,noURL_1,1.0
1291,noURL_1,1.0
1292,noURL_1,1.0
1293,noURL_1,1.0
1294,noURL_1,0.95
1295,noURL_1,0.85
1296,noURL_1,0.95
1297,noURL_1,1.0
1298,noURL_1,1.0
1299,noURL_1,0.95
1300,noURL_1,0.99
1301,noURL_1,1.0
1302,noURL_1,1.0
1303,noURL_1,0.99
1304,noURL_1,1.0
1305,noURL_1,1.0
1306,noURL_1,1.0
1307,noURL_1,0.95
1308,noURL_1,1.0
1309,noURL_1,1.0
1310,noURL_1,0.99
1311,noURL_1,0.95
1312,noURL_1,0.85
1313,noURL_1,1.0
1314,noURL_1,0.95
1315,noURL_1,1.0
1316,noURL_1,0.95
1317,noURL_1,0.95
1318,noURL_1,0.95
1319,noURL_1,0.95
1320,noURL_1,0.9
1321,noURL_1,0.95
1322,noURL_1,0.99
1323,noURL_1,1.0
1324,noURL_1,1.0
1325,noURL_1,1.0
1326,noURL_1,0.99
1327,noURL_1,0.95
1328,noURL_1,0.85
1329,noURL_1,0.95
1330,noURL_1,0.9
1331,noURL_1,0.95
1332,noURL_1,0.95
1333,noURL_1,0.99
1334,noURL_1,1.0
1335,noURL_1,1.0
1336,noURL_1,0.95
1337,noURL_1,1.0
1338,noURL_1,1.0
1339,noURL_1,0.95
1340,noURL_1,1.0
1341,noURL_1,1.0
1342,noURL_1,1.0
1343,noURL_1,0.95
1344,noURL_1,0.99
1345,noURL_1,1.0
1346,noURL_1,0.95
1347,noURL_1,0.95
1348,noURL_1,0.95
1349,noURL_1,0.95
1350,noURL_1,0.95
1351,noURL_1,0.95
1352,noURL_1,0.95
1353,noURL_1,0.95
1354,noURL_1,0.95
1355,noURL_1,0.95
1356,noURL_1,0.85
1357,noURL_1,1.0
1358,noURL_1,1.0
1359,noURL_1,0.99
1360,noURL_1,0.95
1361,noURL_1,1.0
1362,noURL_1,1.0
1363,noURL_1,0.95
1364,noURL_1,0.9
1365,noURL_1,0.95
1366,noURL_1,0.1
1367,noURL_1,0.95
1368,noURL_1,0.95
1369,noURL_1,0.95
1370,noURL_1,0.95
1371,noURL_1,0.9
1372,noURL_1,1.0
1373,noURL_1,1.0
1374,noURL_1,1.0
1375,noURL_1,1.0
1376,noURL_1,0.99
1377,noURL_1,0.99
1378,noURL_1,1.0
1379,noURL_1,1.0
1380,noURL_1,1.0
1381,noURL_1,0.95
1382,noURL_1,1.0
1383,noURL_1,0.85
1384,noURL_1,1.0
1385,noURL_1,1.0
1386,noURL_1,1.0
1387,noURL_1,1.0
1388,noURL_1,0.99
1389,noURL_1,0.99
1390,noURL_1,0.99
1391,noURL_1,1.0
1392,noURL_1,0.99
1393,noURL_1,0.95
1394,noURL_1,1.0
1395,noURL_1,0.99
1396,noURL_1,1.0
1397,noURL_1,0.95
1398,noURL_1,0.99
1399,noURL_1,1.0
1400,noURL_1,0.05
1401,noURL_1,0.05
1402,noURL_1,0.05
1403,noURL_1,0.05
1404,noURL_1,0.05
1405,noURL_1,0.05
1406,noURL_1,0.1
1407,noURL_1,0.05
1408,noURL_1,0.05
1409,noURL_1,0.05
1410,noURL_1,0.1
1411,noURL_1,0.1
1412,noURL_1,0.1
1413,noURL_1,0.05
1414,noURL_1,0.1
1415,noURL_1,0.1
1416,noURL_1,0.1
1417,noURL_1,0.05
1418,noURL_1,0.05
1419,noURL_1,0.05
1420,noURL_1,0.1
1421,noURL_1,0.95
1422,noURL_1,0.1
1423,noURL_1,0.05
1424,noURL_1,0.05
1425,noURL_1,0.99
1426,noURL_1,1.0
1427,noURL_1,0.95
1428,noURL_1,0.95
1429,noURL_1,0.95
1430,noURL_1,0.95
1431,noURL_1,0.9
1432,noURL_1,0.9
1433,noURL_1,0.85
1434,noURL_1,0.95
1435,noURL_1,0.95
1436,noURL_1,0.85
1437,noURL_1,0.99
1438,noURL_1,1.0
1439,noURL_1,0.95
1440,noURL_1,1.0
1441,noURL_1,1.0
1442,noURL_1,1.0
1443,noURL_1,0.95
1444,noURL_1,0.99
1445,noURL_1,1.0
1446,noURL_1,0.85
1447,noURL_1,1.0
1448,noURL_1,1.0
1449,noURL_1,1.0
1450,noURL_1,0.95
1451,noURL_1,1.0
1452,noURL_1,1.0
1453,noURL_1,1.0
1454,noURL_1,1.0
1455,noURL_1,1.0
1456,noURL_1,0.95
1457,noURL_1,1.0
1458,noURL_1,0.95
1459,noURL_1,1.0
1460,noURL_1,0.99
1461,noURL_1,1.0
1462,noURL_1,1.0
1463,noURL_1,1.0
1464,noURL_1,0.99
1465,noURL_1,1.0
1466,noURL_1,1.0
1467,noURL_1,1.0
1468,noURL_1,1.0
1469,noURL_1,1.0
1470,noURL_1,1.0
1471,noURL_1,0.95
1472,noURL_1,0.95
1473,noURL_1,0.95
1474,noURL_1,0.99
1475,noURL_1,0.99
1476,noURL_1,1.0
1477,noURL_1,1.0
1478,noURL_1,0.99
1479,noURL_1,1.0
1480,noURL_1,0.95
1481,noURL_1,0.95
1482,noURL_1,0.95
1483,noURL_1,0.95
1484,noURL_1,0.95
1485,noURL_1,0.95
1486,noURL_1,0.99
1487,noURL_1,0.95
1488,noURL_1,1.0
1489,noURL_1,0.1
1490,noURL_1,1.0
1491,noURL_1,0.95
1492,noURL_1,1.0
1493,noURL_1,0.99
1494,noURL_1,1.0
1495,noURL_1,1.0
1496,noURL_1,0.95
1497,noURL_1,1.0
1498,noURL_1,1.0
1499,noURL_1,1.0
1500,noURL_1,1.0
1501,noURL_1,1.0
1502,noURL_1,0.85
1503,noURL_1,0.99
1504,noURL_1,1.0
1505,noURL_1,1.0
1506,noURL_1,0.95
1507,noURL_1,0.2
1508,noURL_1,1.0
1509,noURL_1,1.0
1510,noURL_1,1.0
1511,noURL_1,1.0
1512,noURL_1,1.0
1513,noURL_1,0.95
1514,noURL_1,0.85
1515,noURL_1,1.0
1516,noURL_1,1.0
1517,noURL_1,1.0
1518,noURL_1,1.0
1519,noURL_1,1.0
1520,noURL_1,0.95
1521,noURL_1,0.99
1522,noURL_1,1.0
1523,noURL_1,0.99
1524,noURL_1,1.0
1525,noURL_1,0.95
1526,noURL_1,0.95
1527,noURL_1,0.95
1528,noURL_1,0.85
1529,noURL_1,0.95
1530,noURL_1,0.95
1531,noURL_1,0.95
1532,noURL_1,0.95
1533,noURL_1,0.95
1534,noURL_1,1.0
1535,noURL_1,0.85
1536,noURL_1,0.95
1537,noURL_1,0.95
1538,noURL_1,0.85
1539,noURL_1,0.95
1540,noURL_1,0.85
1541,noURL_1,0.95
1542,noURL_1,0.95
1543,noURL_1,0.95
1544,noURL_1,0.99
1545,noURL_1,0.95
1546,noURL_1,0.95
1547,noURL_1,0.95
1548,noURL_1,0.95
1549,noURL_1,0.95
1550,noURL_1,0.95
1551,noURL_1,0.85
1552,noURL_1,0.9
1553,noURL_1,0.95
1554,noURL_1,0.95
1555,noURL_1,0.85
1556,noURL_1,0.95
1557,noURL_1,0.95
1558,noURL_1,0.9
1559,noURL_1,0.95
1560,noURL_1,0.95
1561,noURL_1,0.95
1562,noURL_1,0.99
1563,noURL_1,0.1
1564,noURL_1,0.95
1565,noURL_1,0.95
1566,noURL_1,0.85
1567,noURL_1,0.85
1568,noURL_1,0.85
1569,noURL_1,1.0
1570,noURL_1,0.95
1571,noURL_1,0.85
1572,noURL_1,0.95
1573,noURL_1,0.85
1574,noURL_1,1.0
1575,noURL_1,0.95
1576,noURL_1,1.0
1577,noURL_1,0.9
1578,noURL_1,1.0
1579,noURL_1,1.0
1580,noURL_1,1.0
1581,noURL_1,1.0
1582,noURL_1,0.95
1583,noURL_1,0.95
1584,noURL_1,0.95
1585,noURL_1,0.95
1586,noURL_1,0.95
1587,noURL_1,1.0
1588,noURL_1,0.95
1589,noURL_1,0.85
1590,noURL_1,1.0
1591,noURL_1,1.0
1592,noURL_1,0.99
1593,noURL_1,0.85
1594,noURL_1,1.0
1595,noURL_1,0.1
1596,noURL_1,0.85
1597,noURL_1,0.85
1598,noURL_1,0.95
1599,noURL_1,0.95
1600,noURL_1,0.95
1601,noURL_1,1.0
1602,noURL_1,1.0
1603,noURL_1,0.95
1604,noURL_1,1.0
1605,noURL_1,0.95
1606,noURL_1,1.0
1607,noURL_1,0.95
1608,noURL_1,0.95
1609,noURL_1,1.0
1610,noURL_1,0.95
1611,noURL_1,0.95
1612,noURL_1,1.0
1613,noURL_1,1.0
1614,noURL_1,0.95
1615,noURL_1,1.0
1616,noURL_1,1.0
1617,noURL_1,0.95
1618,noURL_1,1.0
1619,noURL_1,0.95
1620,noURL_1,0.95
1621,noURL_1,0.95
1622,noURL_1,0.95
1623,noURL_1,0.95
1624,noURL_1,0.95
1625,noURL_1,0.95
1626,noURL_1,0.95
1627,noURL_1,0.95
1628,noURL_1,0.9
1629,noURL_1,1.0
1630,noURL_1,1.0
1631,noURL_1,0.99
1632,noURL_1,1.0
1633,noURL_1,1.0
1634,noURL_1,0.85
1635,noURL_1,1.0
1636,noURL_1,0.95
1637,noURL_1,0.95
1638,noURL_1,1.0
1639,noURL_1,1.0
1640,noURL_1,0.95
1641,noURL_1,0.95
1642,noURL_1,0.85
1643,noURL_1,0.95
1644,noURL_1,0.95
1645,noURL_1,0.95
1646,noURL_1,0.95
1647,noURL_1,0.85
1648,noURL_1,0.95
1649,noURL_1,1.0
1650,noURL_1,0.1
1651,noURL_1,0.95
1652,noURL_1,0.95
1653,noURL_1,0.95
1654,noURL_1,0.95
1655,noURL_1,0.95
1656,noURL_1,1.0
1657,noURL_1,1.0
1658,noURL_1,0.95
1659,noURL_1,0.95
1660,noURL_1,0.95
1661,noURL_1,0.95
1662,noURL_1,0.85
1663,noURL_1,0.95
1664,noURL_1,0.95
1665,noURL_1,0.9
1666,noURL_1,0.95
1667,noURL_1,0.95
1668,noURL_1,0.95
1669,noURL_1,0.95
1670,noURL_1,0.95
1671,noURL_1,0.85
1672,noURL_1,0.95
1673,noURL_1,0.95
1674,noURL_1,1.0
1675,noURL_1,0.05
1676,noURL_1,0.05
1677,noURL_1,0.05
1678,noURL_1,0.05
1679,noURL_1,0.05
1680,noURL_1,0.05
1681,noURL_1,0.05
1682,noURL_1,0.05
1683,noURL_1,0.05
1684,noURL_1,0.05
1685,noURL_1,0.05
1686,noURL_1,0.05
1687,noURL_1,0.05
1688,noURL_1,0.05
1689,noURL_1,0.75
1690,noURL_1,0.1
1691,noURL_1,0.05
1692,noURL_1,0.1
1693,noURL_1,0.05
1694,noURL_1,0.05
1695,noURL_1,0.05
1696,noURL_1,0.05
1697,noURL_1,0.1
1698,noURL_1,0.05
1699,noURL_1,0.05
1700,noURL_1,0.05
1701,noURL_1,0.1
1702,noURL_1,0.85
1703,noURL_1,0.05
1704,noURL_1,0.1
1705,noURL_1,0.05
1706,noURL_1,0.1
1707,noURL_1,0.05
1708,noURL_1,0.1
1709,noURL_1,0.1
1710,noURL_1,0.05
1711,noURL_1,0.05
1712,noURL_1,0.1
1713,noURL_1,0.1
1714,noURL_1,0.05
1715,noURL_1,0.05
1716,noURL_1,0.05
1717,noURL_1,0.05
1718,noURL_1,0.1
1719,noURL_1,0.05
1720,noURL_1,0.05
1721,noURL_1,0.05
1722,noURL_1,0.05
1723,noURL_1,0.05
1724,noURL_1,0.05
1725,noURL_1,0.95
1726,noURL_1,0.95
1727,noURL_1,0.95
1728,noURL_1,0.95
1729,noURL_1,0.9
1730,noURL_1,0.85
1731,noURL_1,0.95
1732,noURL_1,0.9
1733,noURL_1,1.0
1734,noURL_1,0.95
1735,noURL_1,1.0
1736,noURL_1,0.95
1737,noURL_1,0.95
1738,noURL_1,0.1
1739,noURL_1,0.95
1740,noURL_1,0.05
1741,noURL_1,0.85
1742,noURL_1,0.85
1743,noURL_1,0.95
1744,noURL_1,1.0
1745,noURL_1,1.0
1746,noURL_1,1.0
1747,noURL_1,0.95
1748,noURL_1,0.99
1749,noURL_1,1.0
1750,noURL_1,1.0
1751,noURL_1,1.0
1752,noURL_1,1.0
1753,noURL_1,0.95
1754,noURL_1,1.0
1755,noURL_1,1.0
1756,noURL_1,0.95
1757,noURL_1,0.9
1758,noURL_1,0.99
1759,noURL_1,1.0
1760,noURL_1,1.0
1761,noURL_1,0.95
1762,noURL_1,0.99
1763,noURL_1,0.95
1764,noURL_1,1.0
1765,noURL_1,1.0
1766,noURL_1,0.95
1767,noURL_1,1.0
1768,noURL_1,0.95
1769,noURL_1,0.1
1770,noURL_1,0.95
1771,noURL_1,1.0
1772,noURL_1,0.85
1773,noURL_1,1.0
1774,noURL_1,0.95
1775,noURL_1,0.95
1776,noURL_1,0.95
1777,noURL_1,0.95
1778,noURL_1,1.0
1779,noURL_1,0.95
1780,noURL_1,1.0
1781,noURL_1,1.0
1782,noURL_1,1.0
1783,noURL_1,0.99
1784,noURL_1,1.0
1785,noURL_1,0.85
1786,noURL_1,0.85
1787,noURL_1,0.85
1788,noURL_1,0.95
1789,noURL_1,1.0
1790,noURL_1,0.95
1791,noURL_1,0.9
1792,noURL_1,1.0
1793,noURL_1,1.0
1794,noURL_1,1.0
1795,noURL_1,1.0
1796,noURL_1,0.95
1797,noURL_1,0.85
1798,noURL_1,0.95
1799,noURL_1,0.95
1800,noURL_1,0.95
1801,noURL_1,0.95
1802,noURL_1,0.95
1803,noURL_1,0.85
1804,noURL_1,0.99
1805,noURL_1,1.0
1806,noURL_1,0.95
1807,noURL_1,0.95
1808,noURL_1,1.0
1809,noURL_1,1.0
1810,noURL_1,0.99
1811,noURL_1,1.0
1812,noURL_1,1.0
1813,noURL_1,1.0
1814,noURL_1,0.95
1815,noURL_1,0.95
1816,noURL_1,0.95
1817,noURL_1,1.0
1818,noURL_1,1.0
1819,noURL_1,0.9
1820,noURL_1,0.95
1821,noURL_1,0.9
1822,noURL_1,0.95
1823,noURL_1,0.95
1824,noURL_1,0.95
1825,noURL_1,1.0
1826,noURL_1,1.0
1827,noURL_1,0.9
1828,noURL_1,1.0
1829,noURL_1,0.95
1830,noURL_1,1.0
1831,noURL_1,1.0
1832,noURL_1,1.0
1833,noURL_1,0.95
1834,noURL_1,0.95
1835,noURL_1,1.0
1836,noURL_1,0.99
1837,noURL_1,0.85
1838,noURL_1,1.0
1839,noURL_1,0.95
1840,noURL_1,0.95
1841,noURL_1,0.9
1842,noURL_1,0.95
1843,noURL_1,0.95
1844,noURL_1,0.95
1845,noURL_1,0.95
1846,noURL_1,0.99
1847,noURL_1,1.0
1848,noURL_1,1.0
1849,noURL_1,0.99
1850,noURL_1,1.0
1851,noURL_1,0.95
1852,noURL_1,1.0
1853,noURL_1,0.95
1854,noURL_1,0.9
1855,noURL_1,0.95
1856,noURL_1,1.0
1857,noURL_1,0.85
1858,noURL_1,0.99
1859,noURL_1,0.95
1860,noURL_1,1.0
1861,noURL_1,1.0
1862,noURL_1,1.0
1863,noURL_1,1.0
1864,noURL_1,0.95
1865,noURL_1,0.99
1866,noURL_1,1.0
1867,noURL_1,1.0
1868,noURL_1,1.0
1869,noURL_1,1.0
1870,noURL_1,1.0
1871,noURL_1,0.95
1872,noURL_1,0.95
1873,noURL_1,1.0
1874,noURL_1,0.95
1875,noURL_1,1.0
1876,noURL_1,1.0
1877,noURL_1,0.95
1878,noURL_1,0.95
1879,noURL_1,0.9
1880,noURL_1,0.95
1881,noURL_1,0.85
1882,noURL_1,0.95
1883,noURL_1,0.95
1884,noURL_1,0.95
1885,noURL_1,1.0
1886,noURL_1,0.95
1887,noURL_1,0.99
1888,noURL_1,1.0
1889,noURL_1,1.0
1890,noURL_1,1.0
1891,noURL_1,1.0
1892,noURL_1,1.0
1893,noURL_1,0.95
1894,noURL_1,0.95
1895,noURL_1,0.95
1896,noURL_1,0.95
1897,noURL_1,0.99
1898,noURL_1,1.0
1899,noURL_1,1.0
1900,noURL_1,0.95
1901,noURL_1,1.0
1902,noURL_1,1.0
1903,noURL_1,1.0
1904,noURL_1,0.95
1905,noURL_1,1.0
1906,noURL_1,0.95
1907,noURL_1,0.95
1908,noURL_1,0.1
1909,noURL_1,1.0
1910,noURL_1,0.85
1911,noURL_1,1.0
1912,noURL_1,1.0
1913,noURL_1,0.99
1914,noURL_1,0.95
1915,noURL_1,0.99
1916,noURL_1,1.0
1917,noURL_1,1.0
1918,noURL_1,1.0
1919,noURL_1,0.95
1920,noURL_1,0.05
1921,noURL_1,0.95
1922,noURL_1,0.85
1923,noURL_1,0.85
1924,noURL_1,0.95
1925,noURL_1,0.95
1926,noURL_1,0.95
1927,noURL_1,0.85
1928,noURL_1,0.95
1929,noURL_1,0.9
1930,noURL_1,0.95
1931,noURL_1,0.95
1932,noURL_1,0.95
1933,noURL_1,0.95
1934,noURL_1,0.95
1935,noURL_1,0.85
1936,noURL_1,0.95
1937,noURL_1,0.95
1938,noURL_1,0.85
1939,noURL_1,0.95
1940,noURL_1,0.85
1941,noURL_1,0.95
1942,noURL_1,0.85
1943,noURL_1,1.0
1944,noURL_1,0.99
1945,noURL_1,0.99
1946,noURL_1,1.0
1947,noURL_1,0.99
1948,noURL_1,0.95
1949,noURL_1,0.95
1950,noURL_1,0.95
1951,noURL_1,0.95
1952,noURL_1,0.95
1953,noURL_1,0.95
1954,noURL_1,0.95
1955,noURL_1,0.9
1956,noURL_1,0.95
1957,noURL_1,0.95
1958,noURL_1,0.95
1959,noURL_1,0.99
1960,noURL_1,1.0
1961,noURL_1,0.95
1962,noURL_1,0.85
1963,noURL_1,0.95
1964,noURL_1,1.0
1965,noURL_1,0.99
1966,noURL_1,1.0
1967,noURL_1,1.0
1968,noURL_1,0.95
1969,noURL_1,0.95
1970,noURL_1,0.85
1971,noURL_1,0.85
1972,noURL_1,0.95
1973,noURL_1,0.95
1974,noURL_1,1.0
1975,noURL_1,0.1
1976,noURL_1,0.05
1977,noURL_1,0.05
1978,noURL_1,0.05
1979,noURL_1,0.05
1980,noURL_1,0.05
1981,noURL_1,0.05
1982,noURL_1,0.05
1983,noURL_1,0.85
1984,noURL_1,0.05
1985,noURL_1,0.05
1986,noURL_1,0.1
1987,noURL_1,0.05
1988,noURL_1,0.05
1989,noURL_1,0.05
1990,noURL_1,0.05
1991,noURL_1,0.05
1992,noURL_1,0.05
1993,noURL_1,0.05
1994,noURL_1,0.05
1995,noURL_1,0.05
1996,noURL_1,0.05
1997,noURL_1,0.05
1998,noURL_1,0.85
1999,noURL_1,0.1
2000,noURL_1,0.99
2001,noURL_1,0.95
2002,noURL_1,1.0
2003,noURL_1,0.95
2004,noURL_1,0.95
2005,noURL_1,0.95
2006,noURL_1,1.0
2007,noURL_1,0.99
2008,noURL_1,0.95
2009,noURL_1,0.95
2010,noURL_1,1.0
2011,noURL_1,1.0
2012,noURL_1,1.0
2013,noURL_1,1.0
2014,noURL_1,1.0
2015,noURL_1,0.85
2016,noURL_1,0.95
2017,noURL_1,0.95
2018,noURL_1,0.95
2019,noURL_1,1.0
2020,noURL_1,0.95
2021,noURL_1,0.95
2022,noURL_1,1.0
2023,noURL_1,0.95
2024,noURL_1,0.99
2025,noURL_1,1.0
2026,noURL_1,1.0
2027,noURL_1,1.0
2028,noURL_1,0.99
2029,noURL_1,1.0
2030,noURL_1,0.99
2031,noURL_1,0.95
2032,noURL_1,0.95
2033,noURL_1,1.0
2034,noURL_1,0.95
2035,noURL_1,0.95
2036,noURL_1,0.85
2037,noURL_1,0.95
2038,noURL_1,0.95
2039,noURL_1,0.95
2040,noURL_1,0.95
2041,noURL_1,0.95
2042,noURL_1,0.95
2043,noURL_1,0.95
2044,noURL_1,0.95
2045,noURL_1,0.95
2046,noURL_1,0.95
2047,noURL_1,1.0
2048,noURL_1,0.85
2049,noURL_1,0.95
2050,noURL_1,0.95
2051,noURL_1,0.95
2052,noURL_1,0.95
2053,noURL_1,0.95
2054,noURL_1,0.95
2055,noURL_1,0.95
2056,noURL_1,0.95
2057,noURL_1,1.0
2058,noURL_1,0.95
2059,noURL_1,0.95
2060,noURL_1,0.95
2061,noURL_1,0.95
2062,noURL_1,0.95
2063,noURL_1,0.95
2064,noURL_1,0.9
2065,noURL_1,0.95
2066,noURL_1,0.95
2067,noURL_1,0.85
2068,noURL_1,0.95
2069,noURL_1,0.95
2070,noURL_1,0.95
2071,noURL_1,0.95
2072,noURL_1,0.95
2073,noURL_1,0.95
2074,noURL_1,0.95
2075,noURL_1,1.0
2076,noURL_1,1.0
2077,noURL_1,1.0
2078,noURL_1,0.99
2079,noURL_1,0.85
2080,noURL_1,0.9
2081,noURL_1,0.95
2082,noURL_1,1.0
2083,noURL_1,0.95
2084,noURL_1,0.95
2085,noURL_1,1.0
2086,noURL_1,0.99
2087,noURL_1,0.99
2088,noURL_1,1.0
2089,noURL_1,1.0
2090,noURL_1,1.0
2091,noURL_1,0.95
2092,noURL_1,0.9
2093,noURL_1,0.85
2094,noURL_1,0.95
2095,noURL_1,0.95
2096,noURL_1,0.95
2097,noURL_1,0.85
2098,noURL_1,0.95
2099,noURL_1,0.95
2100,noURL_1,0.95
2101,noURL_1,0.95
2102,noURL_1,0.99
2103,noURL_1,0.95
2104,noURL_1,0.99
2105,noURL_1,1.0
2106,noURL_1,0.85
2107,noURL_1,0.95
2108,noURL_1,0.95
2109,noURL_1,0.1
2110,noURL_1,0.99
2111,noURL_1,1.0
2112,noURL_1,1.0
2113,noURL_1,0.95
2114,noURL_1,1.0
2115,noURL_1,0.9
2116,noURL_1,0.9
2117,noURL_1,0.85
2118,noURL_1,0.95
2119,noURL_1,0.95
2120,noURL_1,0.95
2121,noURL_1,0.95
2122,noURL_1,0.95
2123,noURL_1,0.95
2124,noURL_1,1.0
2125,noURL_1,1.0
2126,noURL_1,1.0
2127,noURL_1,0.99
2128,noURL_1,1.0
2129,noURL_1,1.0
2130,noURL_1,1.0
2131,noURL_1,1.0
2132,noURL_1,0.95
2133,noURL_1,1.0
2134,noURL_1,0.99
2135,noURL_1,0.99
2136,noURL_1,1.0
2137,noURL_1,1.0
2138,noURL_1,1.0
2139,noURL_1,1.0
2140,noURL_1,1.0
2141,noURL_1,0.9
2142,noURL_1,0.95
2143,noURL_1,0.85
2144,noURL_1,0.85
2145,noURL_1,0.95
2146,noURL_1,0.95
2147,noURL_1,0.85
2148,noURL_1,0.95
2149,noURL_1,0.95
2150,noURL_1,0.95
2151,noURL_1,0.85
2152,noURL_1,0.85
2153,noURL_1,1.0
2154,noURL_1,0.95
2155,noURL_1,0.9
2156,noURL_1,0.99
2157,noURL_1,0.95
2158,noURL_1,0.9
2159,noURL_1,0.9
2160,noURL_1,0.95
2161,noURL_1,1.0
2162,noURL_1,0.99
2163,noURL_1,1.0
2164,noURL_1,0.85
2165,noURL_1,0.99
2166,noURL_1,0.95
2167,noURL_1,1.0
2168,noURL_1,1.0
2169,noURL_1,1.0
2170,noURL_1,1.0
2171,noURL_1,1.0
2172,noURL_1,1.0
2173,noURL_1,0.95
2174,noURL_1,0.95
2175,noURL_1,0.85
2176,noURL_1,0.85
2177,noURL_1,0.05
2178,noURL_1,0.95
2179,noURL_1,0.85
2180,noURL_1,0.95
2181,noURL_1,0.99
2182,noURL_1,1.0
2183,noURL_1,1.0
2184,noURL_1,1.0
2185,noURL_1,1.0
2186,noURL_1,1.0
2187,noURL_1,0.99
2188,noURL_1,0.99
2189,noURL_1,1.0
2190,noURL_1,1.0
2191,noURL_1,1.0
2192,noURL_1,1.0
2193,noURL_1,1.0
2194,noURL_1,1.0
2195,noURL_1,1.0
2196,noURL_1,1.0
2197,noURL_1,0.95
2198,noURL_1,1.0
2199,noURL_1,0.95
2200,noURL_1,0.95
2201,noURL_1,1.0
2202,noURL_1,1.0
2203,noURL_1,0.95
2204,noURL_1,0.85
2205,noURL_1,1.0
2206,noURL_1,0.95
2207,noURL_1,1.0
2208,noURL_1,1.0
2209,noURL_1,1.0
2210,noURL_1,0.95
2211,noURL_1,0.95
2212,noURL_1,1.0
2213,noURL_1,1.0
2214,noURL_1,0.95
2215,noURL_1,1.0
2216,noURL_1,1.0
2217,noURL_1,1.0
2218,noURL_1,1.0
2219,noURL_1,0.99
2220,noURL_1,1.0
2221,noURL_1,0.95
2222,noURL_1,0.85
2223,noURL_1,0.95
2224,noURL_1,0.95
2225,noURL_1,0.85
2226,noURL_1,0.95
2227,noURL_1,1.0
